20191018|1|12|127-05-58.671|37-29-57.088|20193AISM|-94.88|6.24|2019Y7732|-96.42|4.14|201937097|-97.06|3.33
20191018|1|12|127-05-59.078|37-29-57.087|20193AISM|-94.98|6.23|2019Y7732|-96.67|3.94|201937097|-97.32|3.12
20191018|1|12|127-05-59.485|37-29-57.087|20193AISM|-94.25|7.00|201937097|-96.62|3.73|2019Y7732|-97.65|2.47
20191018|1|12|127-05-59.892|37-29-57.087|20193AISM|-94.45|6.93|201937097|-96.83|3.66|2019Y7732|-98.05|2.17
20191018|1|12|127-06-0.300|37-29-57.086|20193AISM|-118.25|3.52|201937097|-121.01|0.28|20193AI66|-121.66|-0.44
20191018|1|12|127-06-0.707|37-29-57.086|20193AISM|-118.43|3.36|201937097|-121.01|0.35|20193AI66|-121.29|0.03
20191018|1|12|127-06-1.114|37-29-57.086|20193AISM|-118.81|2.94|201937097|-120.82|0.60|20193AI66|-120.90|0.51
20191018|1|12|127-06-1.521|37-29-57.085|20193AISM|-95.29|5.95|20193AI66|-95.90|5.10|201937097|-97.16|3.47
20191018|1|12|127-06-1.928|37-29-57.085|20193AI66|-95.48|5.70|20193AISM|-95.73|5.35|201937097|-96.86|3.86
20191018|1|12|127-06-2.335|37-29-57.085|20193AI66|-67.58|32.93|20193AI65|-67.58|32.93|20193AISM|-96.22|-19.06
20191018|1|12|127-06-2.742|37-29-57.084|20193AI66|-67.25|33.32|20193AI65|-67.25|33.32|20193AISM|-96.72|-19.89
20191018|1|12|127-06-3.149|37-29-57.084|20193AI66|-90.91|30.58|20193AI65|-90.91|30.58|20193AISM|-121.08|-20.60
20191018|1|12|127-06-3.557|37-29-57.084|20193AI66|-90.67|30.85|20193AI65|-90.67|30.85|201937097|-121.47|-21.23
20191018|1|12|127-06-3.964|37-29-57.083|20193AI66|-66.03|35.00|20193AI65|-66.03|35.00|201937097|-98.11|-22.49
20191018|1|12|127-06-4.371|37-29-57.083|20193AI66|-91.80|11.18|201937097|-98.37|1.34|20193AISM|-99.09|0.52
20191018|1|12|127-06-4.778|37-29-57.082|20193AI66|-91.11|12.34|201937097|-99.21|0.11|20193AISM|-99.71|-0.44
20191018|1|12|127-06-5.185|37-29-57.082|20193AI66|-90.37|13.60|20193AISM|-100.22|-1.39|201937097|-100.25|-1.41
20191018|1|12|127-06-5.592|37-29-57.082|20193AI66|-89.43|15.03|20193AISM|-100.73|-2.54|2019Y1723|-100.93|-2.76
20191018|1|12|127-06-5.999|37-29-57.081|20193AI66|-112.43|10.55|20193AISM|-125.12|-5.53|2019Y1723|-125.20|-5.61
20191018|1|12|127-06-6.406|37-29-57.081|20193AI66|-112.47|10.67|20193AISM|-125.96|-6.29|2019Y1723|-125.96|-6.29
20191018|1|12|127-06-6.813|37-29-57.081|20193AI66|-87.22|18.73|2019Y1723|-102.20|-5.76|20193AISM|-102.42|-5.99
20191018|1|12|127-06-7.221|37-29-57.080|20193AI66|-87.55|18.93|2019Y1723|-102.76|-5.97|20193AISM|-102.86|-6.08
20191018|1|12|127-06-7.628|37-29-57.080|20193AI66|-111.24|12.18|20193AISM|-127.21|-8.22|2019Y1723|-127.78|-8.80
20191018|1|12|127-06-8.035|37-29-57.080|20193AI66|-86.22|21.35|20193AISM|-103.96|-8.36|2019Y1723|-104.27|-8.67
20191018|1|12|127-06-8.442|37-29-57.079|20193AI66|-113.78|9.81|20193AISM|-128.33|-7.78|2019Y1723|-129.44|-8.91
20191018|1|12|127-06-8.849|37-29-57.079|20193AI66|-94.75|13.74|20193AISM|-104.66|-1.40|2019Y1723|-105.89|-2.72
20191018|1|12|127-06-9.256|37-29-57.079|20193AI66|-98.54|10.55|20193AISM|-105.31|0.80|2019Y1723|-107.21|-1.30
20191018|1|12|127-06-9.663|37-29-57.078|20193AI66|-103.26|6.25|20193AISM|-105.62|3.12|2019Y1723|-108.25|0.06
20191018|1|12|127-06-10.070|37-29-57.078|20193AISM|-129.92|-6.11|20193AI66|-130.44|-6.64|2019Y1723|-133.15|-9.40
20191018|1|12|127-06-10.478|37-29-57.078|20193AISM|-130.19|-6.38|20193AI66|-129.59|-5.76|2019Y1723|-134.05|-10.31
20191018|1|12|127-06-10.885|37-29-57.077|20193AISM|-106.77|4.37|20193AI66|-109.30|1.31|2019Y7732|-110.25|0.22
20191018|1|12|127-06-11.292|37-29-57.077|20193AISM|-131.00|-7.07|2019Y7732|-134.70|-10.81|20193AI66|-134.21|-10.32
20191018|1|12|127-06-11.699|37-29-57.076|20193AISM|-131.28|-7.31|2019Y7732|-135.13|-11.21|2019Y5179|-136.24|-12.32
20191018|1|12|127-06-12.106|37-29-57.076|20193AISM|-107.75|4.29|20193AI65|-110.44|1.04|2019Y7732|-111.34|0.03
20191018|1|12|127-05-34.244|37-29-57.432|2019Y8108|-99.36|8.38|201936516|-101.48|5.14|20193AHYR|-104.43|1.49
20191018|1|12|127-05-34.652|37-29-57.432|20193BF6H|-83.31|21.36|20193BGK1|-83.31|21.36|2019Y8108|-98.31|-5.56
20191018|1|12|127-05-35.059|37-29-57.431|2019Y8108|-97.80|8.53|201936516|-100.75|4.17|20193AHYR|-103.68|0.66
20191018|1|12|127-05-35.466|37-29-57.431|2019Y8108|-96.93|8.06|201936516|-99.97|3.70|20193BGK1|-100.10|3.54
20191018|1|12|127-05-35.873|37-29-57.431|2019Y8108|-96.10|8.50|201936516|-99.60|3.45|20193BGK1|-99.49|3.59
20191018|1|12|127-05-36.280|37-29-57.430|2019Y8108|-119.44|3.67|201936516|-122.79|-0.24|20193AHYR|-126.57|-4.27
20191018|1|12|127-05-36.687|37-29-57.430|2019Y8108|-118.58|4.44|201936516|-122.36|-0.05|20193AHYR|-126.38|-4.34
20191018|1|12|127-05-37.094|37-29-57.430|2019Y8108|-93.81|11.02|201936516|-97.96|4.19|20193AHYR|-102.29|-0.87
20191018|1|12|127-05-37.501|37-29-57.429|2019Y8108|-93.62|10.61|201936516|-97.04|4.91|20193AHYR|-102.19|-1.17
20191018|1|12|127-05-37.909|37-29-57.429|2019Y8108|-116.89|5.84|201936516|-120.63|1.17|20193AHYR|-126.13|-4.76
20191018|1|12|127-05-38.316|37-29-57.429|2019Y8108|-116.19|6.50|201936516|-120.23|1.32|20193AHYR|-126.11|-5.01
20191018|1|12|127-05-38.723|37-29-57.428|2019Y8108|-115.57|6.97|201936516|-119.40|1.92|20193AHYR|-126.18|-5.41
20191018|1|12|127-05-39.130|37-29-57.428|2019Y8108|-115.72|6.72|201936516|-118.98|2.41|20193AHYR|-126.17|-5.41
20191018|1|12|127-05-39.537|37-29-57.428|2019Y8108|-115.32|7.02|201936516|-118.57|2.65|20193AHYR|-126.29|-5.74
20191018|1|12|127-05-39.944|37-29-57.427|2019Y8108|-116.10|5.95|201936516|-117.58|3.97|20193AHYR|-126.42|-5.81
20191018|1|12|127-05-40.351|37-29-57.427|2019Y8108|-115.71|6.35|201936516|-117.62|3.77|20193AHYR|-126.80|-6.32
20191018|1|12|127-05-40.758|37-29-57.427|2019Y8108|-91.85|10.10|201936516|-93.47|7.16|20193AHYR|-102.85|-3.99
20191018|1|12|127-05-41.165|37-29-57.426|2019Y8108|-91.00|10.63|201936516|-93.09|6.81|20193AHYR|-102.97|-4.75
20191018|1|12|127-05-41.573|37-29-57.426|2019Y8108|-114.74|6.72|201936516|-116.00|4.93|20193AHYR|-126.98|-7.24
20191018|1|12|127-05-41.980|37-29-57.426|2019Y8108|-90.35|10.91|201936516|-92.72|6.58|2019Y4845|-104.03|-6.38
20191018|1|12|127-05-42.387|37-29-57.425|2019Y8108|-90.11|11.12|201936516|-92.73|6.35|2019Y4845|-103.82|-6.32
20191018|1|12|127-05-42.794|37-29-57.425|2019Y8108|-89.99|12.11|201936516|-93.96|4.98|2019Y4845|-103.04|-5.26
20191018|1|12|127-05-43.201|37-29-57.425|2019Y8108|-90.12|11.34|201936516|-93.14|5.89|2019Y4845|-102.86|-5.24
20191018|1|12|127-05-43.608|37-29-57.424|2019Y8108|-114.67|7.70|201936516|-119.37|1.44|2019Y4845|-126.17|-5.85
20191018|1|12|127-05-44.015|37-29-57.424|2019Y8108|-116.10|6.35|201936516|-119.87|1.53|2019Y4845|-125.90|-4.99
20191018|1|12|127-05-44.422|37-29-57.424|2019Y8108|-117.04|5.82|201936516|-122.71|-1.01|2019Y4845|-125.43|-3.90
20191018|1|12|127-05-44.830|37-29-57.423|2019Y8108|-118.22|4.84|2019Y4845|-125.25|-3.24|201936516|-125.08|-3.05
20191018|1|12|127-05-45.237|37-29-57.423|2019Y8108|-96.35|8.10|2019Y4845|-100.76|2.06|2019Y5463|-99.25|3.91
20191018|1|12|127-05-45.644|37-29-57.423|2019Y8108|-122.59|0.27|2019Y5463|-123.63|-0.88|2019Y4845|-124.75|-2.08
20191018|1|12|127-05-46.051|37-29-57.422|2019Y8108|-99.63|4.89|2019Y5463|-100.07|4.30|2019Y4845|-100.37|3.92
20191018|1|12|127-05-46.458|37-29-57.422|2019Y5463|-97.24|7.67|2019Y4845|-100.42|3.25|2019Y8108|-101.73|1.67
20191018|1|12|127-05-46.865|37-29-57.422|2019Y5463|-95.35|9.82|2019Y4845|-100.53|2.25|2019Y8108|-103.60|-1.21
20191018|1|12|127-05-47.272|37-29-57.421|2019Y5463|-91.70|13.60|2019Y4845|-100.70|-0.46|20193AHYR|-103.99|-3.97
