REQUEST_DATE|SCENARIO_SEQ|REQUEST_SEQ|XPOS|YPOS|SISUL_CD1|RSRP1|SINR1|SISUL_CD2|RSRP2|SINR2|SISUL_CD3|RSRP3|SINR3
43740|1|1|127-05-37.521|37-30-13.647|201933663|-123.168686|0.2||||||
43740|1|1|127-05-37.522|37-30-13.971|2019Y0915|-123.511375|-0.28||||||
43740|1|1|127-05-37.522|37-30-14.296|2019Y0915|-122.61252|0.69||||||
43740|1|1|127-05-37.522|37-30-14.620|2019Y0915|-97.55009|9.03||||||
43740|1|1|127-05-37.523|37-30-14.944|2019Y0915|-120.10512|3.33||||||
43740|1|1|127-05-37.523|37-30-15.269|2019Y0915|-119.408226|4.04||||||
43740|1|1|127-05-37.524|37-30-15.593|2019Y0915|-118.910515|4.44||||||
43740|1|1|127-05-37.524|37-30-15.917|2019Y0915|-94.590706|11.35||||||
43740|1|1|127-05-37.524|37-30-16.242|2019Y0915|-118.35834|4.75||||||
43740|1|1|127-05-37.525|37-30-16.566|2019Y0915|-118.90647|3.86||||||
43740|1|1|127-05-37.525|37-30-16.891|2019Y0915|-118.693596|4.15||||||
43740|1|1|127-05-37.526|37-30-17.215|2019Y0915|-94.460655|10.2||||||
43740|1|1|127-05-37.526|37-30-17.539|2019Y0915|-95.17173|8.39||||||
43740|1|1|127-05-37.526|37-30-17.864|2019Y0915|-119.24308|3.59||||||
43740|1|1|127-05-37.527|37-30-18.188|2019Y0915|-120.11967|3.11||||||
43740|1|1|127-05-37.527|37-30-18.512|2019Y0915|-96.376755|11.27||||||
43740|1|1|127-05-37.528|37-30-18.837|2019Y0915|-96.50322|9.56||||||
43740|1|1|127-05-37.528|37-30-19.161|2019Y5208|-94.98779|9.41||||||
43740|1|1|127-05-37.528|37-30-19.485|2019Y5208|-91.754845|13.07||||||
43740|1|1|127-05-37.529|37-30-19.810|2019Y5208|-115.50494|7.51||||||
43740|1|1|127-05-37.529|37-30-20.134|2019Y5208|-93.722305|11.68||||||
43740|1|1|127-05-37.530|37-30-20.459|2019Y5208|-109.52851|13.63||||||
43740|1|1|127-05-37.530|37-30-20.783|2019Y5208|-83.33482|22.48||||||
43740|1|1|127-05-37.531|37-30-21.107|2019Y5208|-91.4978|14.7||||||
43740|1|1|127-05-37.531|37-30-21.432|2019Y3086|-100.54252|6.39||||||
43740|1|1|127-05-37.531|37-30-21.756|2019Y5208|-95.31119|10.99||||||
43740|1|1|127-05-37.532|37-30-22.080|2019Y3086|-100.224106|8.89||||||
43740|1|1|127-05-37.532|37-30-22.405|2019Y3086|-124.76727|-1.03||||||
43740|1|1|127-05-37.533|37-30-22.729|2019Y3086|-100.835396|8.82||||||
43740|1|1|127-05-37.533|37-30-23.053|2019Y3086|-125.0018|-1.18||||||
43740|1|1|127-05-37.533|37-30-23.378|2019Y3086|-101.702644|8.85||||||
43740|1|1|127-05-37.534|37-30-23.702|2019Y3086|-101.800186|9.03||||||
43740|1|1|127-05-37.534|37-30-24.027|2019Y3086|-125.8996|-2.01||||||
43740|1|1|127-05-37.535|37-30-24.351|2019Y3086|-126.46792|-2.56||||||
43740|1|1|127-05-37.535|37-30-24.675|2019Y3086|-126.85532|-3.31||||||
43740|1|1|127-05-37.535|37-30-25.000|2019Y3086|-103.18323|8.44||||||
43740|1|1|127-05-37.536|37-30-25.324|20193AYRE|-102.243805|8.08||||||
43740|1|1|127-05-37.536|37-30-25.648|20193AYRE|-101.585815|9.19||||||
43740|1|1|127-05-37.537|37-30-25.973|2019Y3086|-104.6296|7.76||||||
43740|1|1|127-05-37.908|37-29-57.104|2019Y8108|-123.536705|0.34||||||
43740|1|1|127-05-37.908|37-29-57.429|2019Y8108|-122.421234|1.41||||||
43740|1|1|127-05-37.908|37-29-57.753|2019Y8108|-97.84082|12.09||||||
43740|1|1|127-05-37.909|37-29-58.077|2019Y8108|-96.53594|12.71||||||
43740|1|1|127-05-37.909|37-29-58.402|2019Y8108|-120.51651|3.17||||||
43740|1|1|127-05-37.910|37-29-58.726|2019Y8108|-119.857056|3.8||||||
43740|1|1|127-05-37.910|37-29-59.050|2019Y8108|-119.14846|4.48||||||
43740|1|1|127-05-37.910|37-29-59.375|2019Y8108|-118.496574|5.04||||||
43740|1|1|127-05-37.911|37-29-59.699|2019Y8108|-94.863655|12.59||||||
43740|1|1|127-05-37.911|37-30-0.023|2019Y8108|-118.093864|5.35||||||
43740|1|1|127-05-37.912|37-30-0.348|2019Y8108|-118.39651|4.89||||||
43740|1|1|127-05-37.912|37-30-0.672|2019Y8108|-119.07147|4.05||||||
43740|1|1|127-05-37.912|37-30-0.997|201936516|-72.81871|28.44||||||
43740|1|1|127-05-37.913|37-30-01.321|2019Y1612|-117.88868|4.34||||||
43740|1|1|127-05-37.913|37-30-01.645|2019Y1612|-92.77152|9.18||||||
43740|1|1|127-05-37.914|37-30-01.970|2019Y1612|-92.462944|8.94||||||
43740|1|1|127-05-37.914|37-30-02.294|2019Y1612|-93.50643|6.86||||||
43740|1|1|127-05-37.915|37-30-02.618|2019Y1612|-118.054184|3.73||||||
43740|1|1|127-05-37.915|37-30-02.943|2019Y1612|-117.71763|4.01||||||
43740|1|1|127-05-37.915|37-30-03.267|2019Y1612|-115.41899|6.2||||||
43740|1|1|127-05-37.916|37-30-03.591|2019Y1612|-91.54235|9.63||||||
43740|1|1|127-05-37.916|37-30-03.916|2019Y1612|-116.81302|4.76||||||
43740|1|1|127-05-37.917|37-30-04.240|2019Y1612|-117.058136|4.44||||||
43740|1|1|127-05-37.917|37-30-04.564|20193AHYR|-117.192276|4.5||||||
43740|1|1|127-05-37.917|37-30-04.889|20193AHYR|-92.7045|8.4||||||
43740|1|1|127-05-37.918|37-30-05.213|20193AHYR|-115.74661|6.01||||||
43740|1|1|127-05-37.918|37-30-05.538|20193AHYR|-92.76581|9.54||||||
43740|1|1|127-05-37.919|37-30-05.862|20193AHYR|-117.17313|5.07||||||
43740|1|1|127-05-37.919|37-30-06.186|20193AHYR|-120.23047|2.26||||||
43740|1|1|127-05-37.919|37-30-06.511|2019Y1612|-98.26736|7.4||||||
43740|1|1|127-05-37.920|37-30-06.835|20193AHYR|-93.64862|10.88||||||
43740|1|1|127-05-37.920|37-30-07.159|20193AHYR|-91.02947|13.8||||||
43740|1|1|127-05-37.921|37-30-07.484|20193AHYR|-89.249626|16.13||||||
43740|1|1|127-05-37.921|37-30-07.808|20193AHYR|-88.09486|17.8||||||
43740|1|1|127-05-37.921|37-30-08.132|20193AHYR|-108.28449|14.99||||||
43740|1|1|127-05-37.922|37-30-08.457|20193AHYR|-93.88553|29.08||||||
43740|1|1|127-05-37.922|37-30-08.781|201938709|-103.322586|19.83||||||
43740|1|1|127-05-37.923|37-30-09.106|201938709|-78.7818|27.12||||||
43740|1|1|127-05-37.923|37-30-09.430|201938709|-78.321266|27.17||||||
43740|1|1|127-05-37.923|37-30-09.754|201938709|-78.27351|26.44||||||
43740|1|1|127-05-37.924|37-30-10.079|201938709|-98.120285|9.32||||||
43740|1|1|127-05-37.924|37-30-10.403|20193AHYR|-97.90077|9.7||||||
43740|1|1|127-05-37.925|37-30-10.727|20193AHYR|-99.257706|8.43||||||
43740|1|1|127-05-37.925|37-30-11.052|201938709|-108.42632|14.98||||||
43740|1|1|127-05-37.925|37-30-11.376|201938709|-110.66573|12.71||||||
43740|1|1|127-05-37.926|37-30-11.700|201935303|-105.39226|3.09||||||
43740|1|1|127-05-37.926|37-30-12.025|201935303|-105.62441|2.9||||||
43740|1|1|127-05-37.927|37-30-12.349|201935303|-130.30525|-6.69||||||
43740|1|1|127-05-37.927|37-30-12.674|201933663|-128.72713|-5.15||||||
43740|1|1|127-05-37.928|37-30-12.998|201933663|-101.3406|6.28||||||
43740|1|1|127-05-37.928|37-30-13.322|201933663|-123.78791|-0.36||||||
43740|1|1|127-05-37.928|37-30-13.647|201933663|-100.38671|6.2||||||
43740|1|1|127-05-37.929|37-30-13.971|2019Y0915|-123.4053|-0.11||||||
43740|1|1|127-05-37.929|37-30-14.295|2019Y0915|-99.07648|7.79||||||
43740|1|1|127-05-37.930|37-30-14.620|2019Y0915|-121.146545|2.37||||||
43740|1|1|127-05-37.930|37-30-14.944|2019Y0915|-120.246284|3.28||||||
43740|1|1|127-05-37.930|37-30-15.268|2019Y0915|-95.54918|11.88||||||
43740|1|1|127-05-37.931|37-30-15.593|2019Y0915|-119.05135|4.3||||||
43740|1|1|127-05-37.931|37-30-15.917|2019Y0915|-94.73131|11.52||||||
43740|1|1|127-05-37.932|37-30-16.242|2019Y0915|-118.49831|4.48||||||
43740|1|1|127-05-37.932|37-30-16.566|2019Y0915|-94.25504|10.33||||||
43740|1|1|127-05-37.932|37-30-16.890|2019Y0915|-118.802216|4.05||||||
43740|1|1|127-05-37.933|37-30-17.215|2019Y0915|-93.63849|11.53||||||
43740|1|1|127-05-37.933|37-30-17.539|2019Y0915|-93.629776|10.41||||||
43740|1|1|127-05-37.934|37-30-17.863|2019Y0915|-94.58881|10.22||||||
43740|1|1|127-05-37.934|37-30-18.188|2019Y0915|-119.509094|3.66||||||
43740|1|1|127-05-37.934|37-30-18.512|2019Y0915|-95.65063|11.76||||||
43740|1|1|127-05-37.935|37-30-18.836|2019Y0915|-120.45515|2.32||||||
43740|1|1|127-05-37.935|37-30-19.161|2019Y5208|-118.28543|4.4||||||
43740|1|1|127-05-37.936|37-30-19.485|2019Y5208|-117.38494|5.44||||||
43740|1|1|127-05-37.936|37-30-19.809|2019Y5208|-118.71503|4.15||||||
43740|1|1|127-05-37.936|37-30-20.134|2019Y5208|-86.47553|18.46||||||
43740|1|1|127-05-37.937|37-30-20.458|2019Y5208|-83.700836|21.61||||||
43740|1|1|127-05-37.937|37-30-20.783|2019Y5208|-83.529|21.79||||||
43740|1|1|127-05-37.938|37-30-21.107|2019Y5208|-99.35735|23.69||||||
43740|1|1|127-05-37.938|37-30-21.431|2019Y3086|-99.98065|7.54||||||
43740|1|1|127-05-37.938|37-30-21.756|2019Y3086|-123.78839|-0.32||||||
43740|1|1|127-05-37.939|37-30-22.080|2019Y3086|-99.66224|8.61||||||
43740|1|1|127-05-37.939|37-30-22.404|2019Y3086|-99.66334|9.74||||||
43740|1|1|127-05-37.940|37-30-22.729|2019Y3086|-99.78156|9.85||||||
43740|1|1|127-05-37.940|37-30-23.053|2019Y3086|-124.51966|-0.71||||||
43740|1|1|127-05-37.941|37-30-23.377|2019Y3086|-124.68585|-0.86||||||
43740|1|1|127-05-37.941|37-30-23.702|2019Y3086|-101.31623|9.13||||||
43740|1|1|127-05-37.941|37-30-24.026|2019Y3086|-125.406334|-1.53||||||
43740|1|1|127-05-37.942|37-30-24.351|2019Y3086|-102.032394|8.96||||||
43740|1|1|127-05-37.942|37-30-24.675|2019Y3086|-126.125854|-2.4||||||
43740|1|1|127-05-37.943|37-30-24.999|2019Y3086|-102.753944|8.64||||||
43740|1|1|127-05-37.943|37-30-25.324|20193AYRE|-101.27439|8.85||||||
43740|1|1|127-05-37.943|37-30-25.648|20193AYRE|-101.271736|9.05||||||
43740|1|1|127-05-37.944|37-30-25.972|2019Y3086|-104.4774|7.59||||||
43740|1|1|127-05-38.315|37-29-57.104|2019Y8108|-122.88403|0.98||||||
43740|1|1|127-05-38.315|37-29-57.428|2019Y8108|-121.701485|2.11||||||
43740|1|1|127-05-38.316|37-29-57.753|2019Y8108|-121.13015|2.62||||||
43740|1|1|127-05-38.316|37-29-58.077|2019Y8108|-96.51156|12.58||||||
43740|1|1|127-05-38.316|37-29-58.401|2019Y8108|-119.72945|3.94||||||
43740|1|1|127-05-38.317|37-29-58.726|2019Y8108|-94.998215|13.17||||||
43740|1|1|127-05-38.317|37-29-59.050|2019Y8108|-94.31014|13.65||||||
43740|1|1|127-05-38.318|37-29-59.374|2019Y8108|-118.49856|5.02||||||
43740|1|1|127-05-38.318|37-29-59.699|2019Y8108|-117.76658|5.71||||||
43740|1|1|127-05-38.318|37-30-0.023|2019Y8108|-117.14202|6.28||||||
43740|1|1|127-05-38.319|37-30-0.347|2019Y8108|-118.67386|4.66||||||
43740|1|1|127-05-38.319|37-30-0.672|2019Y8108|-117.88025|5.36||||||
43740|1|1|127-05-38.320|37-30-0.996|201936516|-72.81342|28.13||||||
43740|1|1|127-05-38.320|37-30-01.321|2019Y1612|-117.914894|4.87||||||
43740|1|1|127-05-38.320|37-30-01.645|2019Y1612|-117.82299|4.62||||||
43740|1|1|127-05-38.321|37-30-01.969|2019Y1612|-93.52201|8.95||||||
43740|1|1|127-05-38.321|37-30-02.294|2019Y1612|-92.07576|10||||||
43740|1|1|127-05-38.322|37-30-02.618|2019Y1612|-91.79976|9.93||||||
43740|1|1|127-05-38.322|37-30-02.942|2019Y1612|-92.62605|8.98||||||
43740|1|1|127-05-38.322|37-30-03.267|2019Y1612|-116.41635|5.36||||||
43740|1|1|127-05-38.323|37-30-03.591|2019Y1612|-92.601685|8.8||||||
43740|1|1|127-05-38.323|37-30-03.915|2019Y1612|-94.819336|26.63||||||
43740|1|1|127-05-38.324|37-30-04.240|2019Y1612|-92.09563|8.8||||||
43740|1|1|127-05-38.324|37-30-04.564|20193AHYR|-92.86322|7.81||||||
43740|1|1|127-05-38.324|37-30-04.889|20193AHYR|-92.51259|8.53||||||
43740|1|1|127-05-38.325|37-30-05.213|20193AHYR|-115.47252|6.14||||||
43740|1|1|127-05-38.325|37-30-05.537|20193AHYR|-116.43852|5.56||||||
43740|1|1|127-05-38.326|37-30-05.862|20193AHYR|-116.89973|5.46||||||
43740|1|1|127-05-38.326|37-30-06.186|20193AHYR|-95.43739|7.71||||||
43740|1|1|127-05-38.327|37-30-06.510|20193AHYR|-114.571846|8.13||||||
43740|1|1|127-05-38.327|37-30-06.835|20193AHYR|-99.01628|23.75||||||
43740|1|1|127-05-38.327|37-30-07.159|20193AHYR|-97.53227|25.35||||||
43740|1|1|127-05-38.328|37-30-07.483|20193AHYR|-97.13271|25.81||||||
43740|1|1|127-05-38.328|37-30-07.808|20193AHYR|-87.27592|18.52||||||
43740|1|1|127-05-38.329|37-30-08.132|20193AHYR|-103.61924|19.59||||||
43740|1|1|127-05-38.329|37-30-08.457|20193AHYR|-78.5067|27.58||||||
43740|1|1|127-05-38.329|37-30-08.781|20193AHYR|-98.221695|24.85||||||
43740|1|1|127-05-38.330|37-30-09.105|201938709|-78.834465|26.54||||||
43740|1|1|127-05-38.330|37-30-09.430|201938709|-78.451866|26.14||||||
43740|1|1|127-05-38.331|37-30-09.754|20193AHYR|-91.20131|15.72||||||
43740|1|1|127-05-38.331|37-30-10.078|201938709|-96.88019|10.2||||||
43740|1|1|127-05-38.331|37-30-10.403|20193AHYR|-95.90149|11.28||||||
43740|1|1|127-05-38.332|37-30-10.727|20193AHYR|-120.92562|2.54||||||
43740|1|1|127-05-38.332|37-30-11.051|201938709|-127.76807|-4.29||||||
43740|1|1|127-05-38.333|37-30-11.376|201938709|-84.98867|20.96||||||
43740|1|1|127-05-38.333|37-30-11.700|201935303|-105.08321|2.91||||||
43740|1|1|127-05-38.333|37-30-12.024|201935303|-105.335106|2.98||||||
43740|1|1|127-05-38.334|37-30-12.349|201935303|-130.05588|-6.5||||||
43740|1|1|127-05-38.334|37-30-12.673|201933663|-127.59602|-4.04||||||
43740|1|1|127-05-38.335|37-30-12.998|201933663|-101.528404|6.04||||||
43740|1|1|127-05-38.335|37-30-13.322|201933663|-101.35798|5.57||||||
43740|1|1|127-05-38.335|37-30-13.646|201933663|-125.41138|-2.26||||||
43740|1|1|127-05-38.336|37-30-13.971|2019Y0915|-99.88453|6.89||||||
43740|1|1|127-05-38.336|37-30-14.295|2019Y0915|-97.6746|9.44||||||
43740|1|1|127-05-38.337|37-30-14.619|2019Y0915|-120.530685|2.94||||||
43740|1|1|127-05-38.337|37-30-14.944|2019Y0915|-95.58407|12.2||||||
43740|1|1|127-05-38.338|37-30-15.268|2019Y0915|-117.92016|5.57||||||
43740|1|1|127-05-38.338|37-30-15.592|2019Y0915|-93.26306|13.15||||||
43740|1|1|127-05-38.338|37-30-15.917|2019Y0915|-117.86034|5.47||||||
43740|1|1|127-05-38.339|37-30-16.241|2019Y0915|-117.57742|5.5||||||
43740|1|1|127-05-38.339|37-30-16.566|2019Y0915|-117.31361|5.87||||||
43740|1|1|127-05-38.340|37-30-16.890|2019Y0915|-117.041565|5.83||||||
43740|1|1|127-05-38.340|37-30-17.214|2019Y0915|-93.76781|11.25||||||
43740|1|1|127-05-38.340|37-30-17.539|2019Y0915|-117.837135|5.29||||||
43740|1|1|127-05-38.341|37-30-17.863|2019Y0915|-117.848625|5.07||||||
43740|1|1|127-05-38.341|37-30-18.187|2019Y0915|-118.06011|5.41||||||
43740|1|1|127-05-38.342|37-30-18.512|2019Y0915|-94.95176|12.36||||||
43740|1|1|127-05-38.342|37-30-18.836|2019Y0915|-95.776344|8.99||||||
43740|1|1|127-05-38.342|37-30-19.160|2019Y5208|-120.29191|2.35||||||
43740|1|1|127-05-38.343|37-30-19.485|2019Y5208|-100.634636|21.97||||||
43740|1|1|127-05-38.343|37-30-19.809|2019Y5208|-81.08008|22.97||||||
43740|1|1|127-05-38.344|37-30-20.134|2019Y5208|-84.16949|20.16||||||
43740|1|1|127-05-38.344|37-30-20.458|2019Y5208|-118.91499|4.01||||||
43740|1|1|127-05-38.344|37-30-20.782|2019Y5208|-82.94365|22.05||||||
43740|1|1|127-05-38.345|37-30-21.107|2019Y5208|-100.59397|22.38||||||
43740|1|1|127-05-38.345|37-30-21.431|201932623|-117.93509|5.15||||||
43740|1|1|127-05-38.346|37-30-21.755|2019Y3086|-99.15562|9.08||||||
43740|1|1|127-05-38.346|37-30-22.080|2019Y3086|-123.069084|0.53||||||
43740|1|1|127-05-38.346|37-30-22.404|2019Y3086|-99.079605|10.06||||||
43740|1|1|127-05-38.347|37-30-22.728|2019Y3086|-99.19721|10.09||||||
43740|1|1|127-05-38.347|37-30-23.053|2019Y3086|-99.95649|9.64||||||
43740|1|1|127-05-38.348|37-30-23.377|2019Y3086|-100.12336|9.72||||||
43740|1|1|127-05-38.348|37-30-23.701|2019Y3086|-100.24228|10.14||||||
43740|1|1|127-05-38.348|37-30-24.026|2019Y3086|-124.89594|-1.04||||||
43740|1|1|127-05-38.349|37-30-24.350|2019Y3086|-101.00784|9.7||||||
43740|1|1|127-05-38.349|37-30-24.675|2019Y3086|-125.66312|-1.97||||||
43740|1|1|127-05-38.350|37-30-24.999|2019Y3086|-101.48718|6.41||||||
43740|1|1|127-05-38.350|37-30-25.323|20193AYRE|-100.947464|8.62||||||
43740|1|1|127-05-38.351|37-30-25.648|2019Y3086|-103.37294|8.35||||||
43740|1|1|127-05-38.351|37-30-25.972|2019Y3086|-104.16056|7.68||||||
43740|1|1|127-05-38.722|37-29-57.104|2019Y8108|-98.7202|11.61||||||
43740|1|1|127-05-38.722|37-29-57.428|2019Y8108|-120.97227|2.79||||||
43740|1|1|127-05-38.723|37-29-57.752|2019Y8108|-96.34977|12.85||||||
43740|1|1|127-05-38.723|37-29-58.077|2019Y8108|-96.337204|12.45||||||
43740|1|1|127-05-38.723|37-29-58.401|2019Y8108|-95.67273|12.48||||||
43740|1|1|127-05-38.724|37-29-58.725|2019Y8108|-94.9445|12.87||||||
43740|1|1|127-05-38.724|37-29-59.050|2019Y8108|-118.36436|5.15||||||
43740|1|1|127-05-38.725|37-29-59.374|2019Y8108|-93.52353|13.76||||||
43740|1|1|127-05-38.725|37-29-59.698|2019Y8108|-116.71026|6.71||||||
43740|1|1|127-05-38.726|37-30-0.023|2019Y8108|-117.437325|5.93||||||
43740|1|1|127-05-38.726|37-30-0.347|2019Y8108|-116.52191|6.76||||||
43740|1|1|127-05-38.726|37-30-0.672|2019Y8108|-118.97947|4.21||||||
43740|1|1|127-05-38.727|37-30-0.996|2019Y8108|-117.907715|5.12||||||
43740|1|1|127-05-38.727|37-30-01.320|2019Y1612|-95.74518|9.07||||||
43740|1|1|127-05-38.728|37-30-01.645|2019Y1612|-119.73112|3.03||||||
43740|1|1|127-05-38.728|37-30-01.969|2019Y1612|-118.133125|4.3||||||
43740|1|1|127-05-38.728|37-30-02.293|2019Y1612|-93.82698|9.06||||||
43740|1|1|127-05-38.729|37-30-02.618|2019Y1612|-117.51306|4.64||||||
43740|1|1|127-05-38.729|37-30-02.942|2019Y1612|-117.11476|4.95||||||
43740|1|1|127-05-38.730|37-30-03.266|2019Y1612|-116.9743|4.92||||||
43740|1|1|127-05-38.730|37-30-03.591|2019Y1612|-94.52016|7.12||||||
43740|1|1|127-05-38.730|37-30-03.915|2019Y1612|-97.220634|24.37||||||
43740|1|1|127-05-38.731|37-30-04.239|2019Y1612|-93.15613|7.72||||||
43740|1|1|127-05-38.731|37-30-04.564|20193AHYR|-116.65783|4.9||||||
43740|1|1|127-05-38.732|37-30-04.888|2019Y1612|-92.7609|8||||||
43740|1|1|127-05-38.732|37-30-05.213|20193AHYR|-91.23175|10.46||||||
43740|1|1|127-05-38.732|37-30-05.537|20193AHYR|-92.08474|9.72||||||
43740|1|1|127-05-38.733|37-30-05.861|20193AHYR|-116.64549|5.64||||||
43740|1|1|127-05-38.733|37-30-06.186|20193AHYR|-95.305016|8.24||||||
43740|1|1|127-05-38.734|37-30-06.510|2019Y1612|-122.51045|0.59||||||
43740|1|1|127-05-38.734|37-30-06.834|20193AHYR|-92.90673|11.88||||||
43740|1|1|127-05-38.734|37-30-07.159|20193AHYR|-90.591225|14.45||||||
43740|1|1|127-05-38.735|37-30-07.483|20193AHYR|-89.90429|15.43||||||
43740|1|1|127-05-38.735|37-30-07.807|20193AHYR|-91.39962|14.11||||||
43740|1|1|127-05-38.736|37-30-08.132|20193AHYR|-106.10166|17.05||||||
43740|1|1|127-05-38.736|37-30-08.456|20193AHYR|-109.40369|13.85||||||
43740|1|1|127-05-38.737|37-30-08.781|201938709|-108.00583|15.2||||||
43740|1|1|127-05-38.737|37-30-09.105|201938709|-80.45108|24.52||||||
43740|1|1|127-05-38.737|37-30-09.429|201938709|-78.7513|25.42||||||
43740|1|1|127-05-38.738|37-30-09.754|201938709|-78.74906|25.32||||||
43740|1|1|127-05-38.738|37-30-10.078|201938709|-78.78824|25.9||||||
43740|1|1|127-05-38.739|37-30-10.402|20193AHYR|-92.2403|14.56||||||
43740|1|1|127-05-38.739|37-30-10.727|201938709|-99.873|7.06||||||
43740|1|1|127-05-38.739|37-30-11.051|201938709|-125.340836|-1.96||||||
43740|1|1|127-05-38.740|37-30-11.375|201938709|-103.61527|3.12||||||
43740|1|1|127-05-38.740|37-30-11.700|201935303|-128.33151|-4.82||||||
43740|1|1|127-05-38.741|37-30-12.024|201935303|-128.92091|-5.53||||||
43740|1|1|127-05-38.741|37-30-12.349|201935303|-129.13977|-6.31||||||
43740|1|1|127-05-38.741|37-30-12.673|201933663|-105.066055|2.48||||||
43740|1|1|127-05-38.742|37-30-12.997|201933663|-104.15137|3.37||||||
43740|1|1|127-05-38.742|37-30-13.322|201933663|-102.69348|4.41||||||
43740|1|1|127-05-38.743|37-30-13.646|2019Y0915|-125.340355|-1.93||||||
43740|1|1|127-05-38.743|37-30-13.970|2019Y0915|-123.76375|-0.31||||||
43740|1|1|127-05-38.743|37-30-14.295|2019Y0915|-121.41626|2.12||||||
43740|1|1|127-05-38.744|37-30-14.619|2019Y0915|-97.33703|10.44||||||
43740|1|1|127-05-38.744|37-30-14.943|2019Y0915|-119.366516|4.16||||||
43740|1|1|127-05-38.745|37-30-15.268|2019Y0915|-118.401375|5.1||||||
43740|1|1|127-05-38.745|37-30-15.592|2019Y0915|-93.744286|12.97||||||
43740|1|1|127-05-38.745|37-30-15.916|2019Y0915|-93.364235|12.79||||||
43740|1|1|127-05-38.746|37-30-16.241|2019Y0915|-93.14017|12.54||||||
43740|1|1|127-05-38.746|37-30-16.565|2019Y0915|-117.775826|5.32||||||
43740|1|1|127-05-38.747|37-30-16.890|2019Y0915|-93.47246|11.47||||||
43740|1|1|127-05-38.747|37-30-17.214|2019Y0915|-115.97523|7.11||||||
43740|1|1|127-05-38.748|37-30-17.538|2019Y0915|-117.00856|6.12||||||
43740|1|1|127-05-38.748|37-30-17.863|2019Y0915|-118.09821|4.91||||||
43740|1|1|127-05-38.748|37-30-18.187|2019Y0915|-118.27838|5.19||||||
43740|1|1|127-05-38.749|37-30-18.511|2019Y0915|-94.20701|12.72||||||
43740|1|1|127-05-38.749|37-30-18.836|2019Y0915|-119.07262|4||||||
43740|1|1|127-05-38.750|37-30-19.160|2019Y5208|-103.60963|18.86||||||
43740|1|1|127-05-38.750|37-30-19.484|2019Y5208|-102.69707|19.84||||||
43740|1|1|127-05-38.750|37-30-19.809|2019Y0915|-97.079735|7.45||||||
43740|1|1|127-05-38.751|37-30-20.133|201932623|-87.08731|16.92||||||
43740|1|1|127-05-38.751|37-30-20.458|201932623|-110.576866|12.25||||||
43740|1|1|127-05-38.752|37-30-20.782|201932623|-97.47215|25.22||||||
43740|1|1|127-05-38.752|37-30-21.106|201932623|-70.487816|33.12||||||
43740|1|1|127-05-38.752|37-30-21.431|2019Y5208|-119.70371|3.21||||||
43740|1|1|127-05-38.753|37-30-21.755|2019Y3086|-98.02843|10.14||||||
43740|1|1|127-05-38.753|37-30-22.079|2019Y5208|-119.93918|3.06||||||
43740|1|1|127-05-38.754|37-30-22.404|2019Y3086|-97.872696|11.03||||||
43740|1|1|127-05-38.754|37-30-22.728|2019Y3086|-122.649826|1.07||||||
43740|1|1|127-05-38.754|37-30-23.052|2019Y3086|-122.82592|0.94||||||
43740|1|1|127-05-38.755|37-30-23.377|2019Y3086|-123.58951|0.19||||||
43740|1|1|127-05-38.755|37-30-23.701|2019Y3086|-99.68943|10.33||||||
43740|1|1|127-05-38.756|37-30-24.026|2019Y3086|-100.365135|9.83||||||
43740|1|1|127-05-38.756|37-30-24.350|2019Y3086|-100.49833|10.07||||||
43740|1|1|127-05-38.756|37-30-24.674|2019Y3086|-101.26154|7.24||||||
43740|1|1|127-05-38.757|37-30-24.999|2019Y3086|-101.14749|7.1||||||
43740|1|1|127-05-38.757|37-30-25.323|20193AYRE|-100.59798|8.76||||||
43740|1|1|127-05-38.758|37-30-25.647|2019Y3086|-103.16463|8.21||||||
43740|1|1|127-05-38.758|37-30-25.972|2019Y3086|-104.01812|7.6||||||
43740|1|1|127-05-39.129|37-29-57.103|2019Y8108|-122.01988|1.8||||||
43740|1|1|127-05-39.129|37-29-57.428|2019Y8108|-120.812256|2.92||||||
43740|1|1|127-05-39.130|37-29-57.752|2019Y8108|-96.09816|12.79||||||
43740|1|1|127-05-39.130|37-29-58.076|2019Y8108|-95.47913|12.62||||||
43740|1|1|127-05-39.131|37-29-58.401|2019Y8108|-118.82369|4.73||||||
43740|1|1|127-05-39.131|37-29-58.725|2019Y8108|-95.07509|12.4||||||
43740|1|1|127-05-39.131|37-29-59.049|2019Y8108|-118.27672|5.12||||||
43740|1|1|127-05-39.132|37-29-59.374|2019Y8108|-92.551636|14.1||||||
43740|1|1|127-05-39.132|37-29-59.698|2019Y8108|-117.10863|6.19||||||
43740|1|1|127-05-39.133|37-30-0.022|2019Y8108|-92.16525|13.96||||||
43740|1|1|127-05-39.133|37-30-0.347|2019Y8108|-117.35567|5.8||||||
43740|1|1|127-05-39.133|37-30-0.671|2019Y8108|-116.41312|6.74||||||
43740|1|1|127-05-39.134|37-30-0.996|2019Y8108|-95.60615|9.72||||||
43740|1|1|127-05-39.134|37-30-01.320|2019Y1612|-118.659904|4.27||||||
43740|1|1|127-05-39.135|37-30-01.644|2019Y1612|-121.7005|1.16||||||
43740|1|1|127-05-39.135|37-30-01.969|2019Y1612|-121.25767|1.35||||||
43740|1|1|127-05-39.135|37-30-02.293|20193AHYR|-122.04706|0.9||||||
